%% LaTeX2e file `Ant.dat'
%% generated by the `filecontents' environment
%% from source `LR_6' on 2019/12/17.
%%
3 11.009
4 34.03
5 74.067
6 159.144
7 277.252
8 457.415
9 739.673
10 1125.02
11 1559.42
12 2269.06
13 3258.96
14 4313.92
15 5528.02
16 7118.47
17 9225.39


