%% LaTeX2e file `VinogradEven.dat'
%% generated by the `filecontents' environment
%% from source `LR_4' on 2019/11/07.
%%
100 9.9327
200 79.7351
300 277.48
400 727.771
500 1393.57
600 2429.5
700 4031.91
800 6104.68
900 15963.7
1000 20571.1
