%% LaTeX2e file `x2ThreadedEven.dat'
%% generated by the `filecontents' environment
%% from source `LR_4' on 2019/11/07.
%%
100 5.5233
200 37.6127
300 131.876
400 340.379
500 678.334
600 1152.39
700 1913.31
800 2928.91
900 5259.16
1000 9766.11
