%% LaTeX2e file `InsertionRandom.dat'
%% generated by the `filecontents' environment
%% from source `LR_3' on 2019/10/31.
%%
100 0.000239
200 0.001058
300 0.002395
400 0.004358
500 0.007077
600 0.010025
700 0.014461
800 0.017972
900 0.023591
1000 0.029958
