%% LaTeX2e file `CombInverse.dat'
%% generated by the `filecontents' environment
%% from source `LR_3' on 2019/10/27.
%%
100 0.000076
200 0.000174
300 0.000310
400 0.000496
500 0.000621
600 0.000808
700 0.000946
800 0.001153
900 0.001367
1000 0.001556
