%% LaTeX2e file `DamMatr2.dat'
%% generated by the `filecontents' environment
%% from source `lab_1' on 2019/10/10.
%%
1 0.0000023
2 0.0000067
3 0.0000139
4 0.0000256
5 0.0000430
6 0.0000681
7 0.0001034
8 0.0001521
9 0.0002132
10 0.0002846
